ID_Cliente,Evasion,Genero,EsAdultoMayor,TienePareja,TieneDependientes,AntigüedadMeses,ServicioTelefonico,MultiplesLineas,TipoInternet,SeguridadEnLinea,RespaldoEnLinea,ProteccionEquipos,SoporteTecnico,TVStreaming,PeliculasStreaming,TipoContrato,FacturaDigital,MetodoPago,CargosMensuales,CargosTotales,CargosDiarios
6024-RUGGH,False,Male,0,True,True,72,True,True,No,,,,,,,Two year,True,Bank transfer (automatic),25.2,1798.9,0.83
6029-CSMJE,False,Male,0,False,False,17,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,25.65,440.2,0.84
6029-WTIPC,True,Male,1,False,False,37,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,101.1,3744.05,3.32
6030-REHUX,False,Female,1,True,False,28,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Electronic check,110.85,3204.4,3.64
6032-IGALN,True,Female,0,False,False,1,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,25.1,25.1,0.82
6032-KRXXO,True,Male,0,False,False,30,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,90.25,2755.35,2.96
6034-YMTOB,False,Female,0,False,False,5,True,False,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Mailed check,75.65,399.45,2.49
6034-ZRYCV,True,Female,0,True,False,72,False,,DSL,False,True,True,False,True,True,Two year,True,Electronic check,54.2,3937.45,1.78
6035-BXTTY,False,Female,1,False,False,32,True,False,DSL,False,True,False,True,False,False,Month-to-month,False,Bank transfer (automatic),54.65,1830.1,1.8
6035-RIIOM,False,Female,0,False,False,54,True,True,Fiber optic,False,True,False,False,True,True,Two year,True,Bank transfer (automatic),97.2,5129.45,3.19
6036-TTFYU,False,Female,0,True,False,16,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.6,314.45,0.64
6038-GCYEC,True,Female,0,False,False,24,False,,DSL,False,True,True,False,True,True,Month-to-month,True,Credit card (automatic),54.15,1240.25,1.78
6040-CGACY,False,Female,0,False,False,15,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.6,299.4,0.64
6047-SUHPR,False,Male,0,True,True,39,True,False,DSL,True,True,True,False,False,False,One year,False,Electronic check,59.8,2343.85,1.96
6047-YHPVI,True,Male,0,False,False,5,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.7,316.9,2.29
6048-NJXHX,False,Male,0,True,False,41,True,False,No,,,,,,,Two year,True,Electronic check,19.75,899.45,0.65
6048-QBXKL,False,Female,1,False,False,2,True,True,DSL,False,True,False,False,False,False,Month-to-month,True,Credit card (automatic),56.55,118.25,1.86
6048-UWKAL,False,Female,1,True,False,69,True,True,Fiber optic,False,True,False,True,True,True,Two year,False,Credit card (automatic),105.4,6998.95,3.46
6050-FFXES,False,Female,0,True,False,69,True,True,Fiber optic,False,False,True,True,True,True,Two year,False,Bank transfer (automatic),105.35,7240.65,3.46
6050-IJRHS,False,Female,0,True,True,70,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,106.5,7397.0,3.5
6051-PTVNS,False,Female,0,True,True,55,True,False,No,,,,,,,One year,False,Credit card (automatic),19.15,998.1,0.63
6060-DRTNL,True,Female,1,False,False,5,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Mailed check,84.85,415.55,2.79
6060-QBMGV,False,Male,0,True,False,70,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.85,1433.8,0.65
6061-GWWAV,False,Male,0,False,True,41,True,False,DSL,True,True,True,False,True,False,One year,False,Mailed check,70.2,2894.55,2.31
6061-PQHMK,False,Female,0,False,False,25,True,False,No,,,,,,,One year,False,Credit card (automatic),19.9,527.5,0.65
6064-PUPMC,False,Male,0,True,True,23,True,False,DSL,True,False,False,True,False,False,One year,False,Credit card (automatic),57.2,1423.35,1.88
6064-ZATLR,False,Female,0,False,False,27,True,False,DSL,True,True,False,False,False,False,Two year,False,Bank transfer (automatic),52.85,1498.65,1.74
6067-NGCEU,False,Female,0,False,False,65,True,True,Fiber optic,True,True,True,False,True,True,Month-to-month,True,Credit card (automatic),111.05,7107.0,3.65
6072-NUQCB,False,Male,0,True,True,22,True,False,No,,,,,,,One year,False,Bank transfer (automatic),20.25,488.25,0.67
6075-QMNRR,False,Female,0,False,False,52,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),49.75,2535.55,1.63
6075-SLNIL,False,Male,0,False,False,38,True,True,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Credit card (automatic),95.1,3691.2,3.12
6077-BDPXA,False,Female,0,False,False,3,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.15,194.2,2.3
6078-VESFR,False,Male,1,True,False,13,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),70.45,849.1,2.31
6080-LNESI,False,Male,0,False,False,51,True,True,No,,,,,,,Two year,False,Mailed check,24.75,1234.6,0.81
6080-TCMYC,False,Male,0,True,True,40,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,81.2,3292.3,2.67
6082-GLJIX,False,Male,0,False,False,18,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.25,331.35,0.63
6082-OQFBA,False,Male,0,True,True,23,True,False,No,,,,,,,One year,False,Mailed check,19.65,436.9,0.65
6086-ESGRL,True,Female,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Credit card (automatic),80.15,80.15,2.63
6087-MVHJH,True,Female,0,False,False,16,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Electronic check,88.45,1422.1,2.91
6087-YPWHO,False,Male,0,True,False,72,True,True,DSL,True,True,True,True,False,False,Two year,False,Mailed check,68.15,4808.7,2.24
6088-BXMRG,False,Female,0,True,True,32,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,98.85,3089.6,3.25
6092-QZVPP,False,Male,0,False,False,36,True,False,DSL,True,False,True,True,True,True,Month-to-month,True,Credit card (automatic),79.2,2854.95,2.6
6094-ZIVKX,False,Female,0,False,False,68,True,False,DSL,True,False,True,False,False,False,One year,True,Credit card (automatic),54.45,3674.95,1.79
6096-EGVTU,False,Female,0,True,True,64,True,True,No,,,,,,,One year,False,Mailed check,24.9,1595.5,0.82
6097-EQISJ,True,Female,0,True,True,66,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Credit card (automatic),102.45,6615.15,3.37
6100-FJZDG,False,Male,0,True,True,26,True,False,No,,,,,,,One year,True,Bank transfer (automatic),20.05,505.9,0.66
6100-QQHEB,True,Male,0,True,True,17,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,92.55,1515.1,3.04
6101-IMRMM,True,Male,0,False,True,6,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Mailed check,94.5,575.45,3.1
6103-BOCOU,False,Female,0,False,False,26,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,80.7,2193.0,2.65
6103-LIANB,False,Male,0,True,True,59,True,True,Fiber optic,False,False,True,False,True,True,Two year,True,Credit card (automatic),99.5,5861.75,3.27
6103-QCKFX,False,Female,0,True,True,44,True,False,DSL,True,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),56.25,2419.55,1.85
6108-OQZDQ,True,Female,0,True,True,4,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,97.95,384.5,3.22
6110-OHIHY,True,Male,0,False,False,3,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,False,Electronic check,79.25,267.6,2.6
6112-KTHFQ,False,Female,0,False,False,13,True,False,No,,,,,,,Month-to-month,True,Mailed check,19.3,279.3,0.63
6114-TCFID,False,Female,0,False,False,29,False,,DSL,True,True,False,True,False,False,One year,False,Credit card (automatic),39.5,1082.75,1.3
6115-ZTBFQ,False,Female,0,True,False,72,False,,DSL,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),65.5,4919.7,2.15
6116-RFVHN,False,Female,0,True,False,34,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.45,3414.65,3.3
6119-SPUDB,False,Male,0,False,False,46,False,,DSL,True,False,True,True,False,False,Two year,False,Mailed check,38.25,1755.35,1.26
6120-RJKLU,False,Female,1,True,False,62,True,False,DSL,True,False,True,True,True,True,Two year,True,Credit card (automatic),79.95,4819.75,2.63
6121-TNHBO,False,Female,1,False,False,63,True,True,DSL,True,True,True,True,True,False,One year,False,Bank transfer (automatic),83.0,5243.05,2.73
6121-VZNQB,True,Female,0,False,False,1,True,False,No,,,,,,,Month-to-month,True,Mailed check,19.1,19.1,0.63
6122-EFVKN,False,Male,0,False,True,24,False,,DSL,True,False,False,True,False,False,Two year,False,Mailed check,35.75,830.8,1.17
6122-LJADA,False,Male,0,True,True,70,True,True,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),90.15,6237.05,2.96
6124-ACRHJ,False,Female,0,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.75,19.75,0.65
6127-ISGTU,True,Female,0,True,False,16,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,84.95,1378.25,2.79
6127-IYJOZ,False,Male,1,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.85,45.85,1.51
6128-AQBMT,False,Male,1,True,False,41,False,,DSL,False,True,True,False,True,True,Month-to-month,True,Electronic check,53.95,2215.4,1.77
6128-CZOMY,True,Female,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,45.65,45.65,1.5
6128-DAFVY,False,Female,0,False,False,56,False,,DSL,False,False,False,False,True,True,Month-to-month,True,Credit card (automatic),44.85,2564.95,1.47
6131-FOYAS,False,Male,0,False,False,35,True,True,DSL,True,False,True,False,False,False,Month-to-month,True,Electronic check,59.6,2094.9,1.96
6131-IUNXN,False,Female,0,True,True,19,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.2,382.2,0.66
6131-JLWZM,False,Female,0,False,False,13,True,False,No,,,,,,,Month-to-month,True,Mailed check,20.3,275.4,0.67
6133-OZILE,False,Female,0,False,False,18,False,,DSL,False,False,True,True,False,False,Month-to-month,True,Electronic check,35.2,607.3,1.16
6134-KWTBV,False,Male,0,False,False,62,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),23.4,1429.65,0.77
6135-OZQVA,False,Female,0,False,False,7,True,True,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,53.65,404.35,1.76
6137-MFAJN,False,Female,0,False,False,48,False,,DSL,True,True,False,False,True,False,Month-to-month,True,Electronic check,44.8,2104.55,1.47
6137-NICCO,False,Female,0,True,True,6,True,True,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Mailed check,94.05,518.75,3.09
6139-ZZRBQ,False,Male,1,False,False,64,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),20.05,1198.05,0.66
6140-QNRQQ,True,Male,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,71.55,71.55,2.35
6141-OOXUQ,True,Male,0,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.65,19.65,0.65
6142-VSJQO,True,Female,0,True,True,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),44.35,44.35,1.46
6143-JQKEA,False,Male,0,False,False,10,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),45.8,436.2,1.5
6145-NNPNO,False,Female,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),44.15,44.15,1.45
6147-CBCRA,False,Female,0,True,False,33,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.05,669.45,0.66
6152-ONASV,False,Female,0,True,False,68,True,True,DSL,True,False,False,True,False,False,One year,False,Bank transfer (automatic),58.25,3975.7,1.91
6156-UZDLF,False,Female,0,False,False,26,True,False,Fiber optic,True,False,True,True,False,False,One year,True,Credit card (automatic),87.15,2274.1,2.86
6158-DWPZT,True,Male,0,True,False,9,False,,DSL,False,False,False,False,False,False,One year,False,Bank transfer (automatic),24.1,259.8,0.79
6158-HDPXZ,False,Male,0,False,False,1,False,,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,25.35,25.35,0.83
6161-ERDGD,False,Male,0,True,True,71,True,True,DSL,True,False,True,True,True,True,One year,False,Electronic check,85.45,6300.85,2.81
6161-UUUTA,True,Male,1,False,False,3,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.9,260.9,2.62
6164-HAQTX,False,Male,0,False,False,71,False,,DSL,True,True,True,True,True,False,Two year,False,Bank transfer (automatic),53.95,3888.65,1.77
6164-HXUGH,False,Female,0,True,True,6,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.85,119.3,0.65
6166-ILMNY,True,Female,0,False,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),69.75,144.55,2.29
6166-YIPFO,False,Male,0,True,False,72,False,,DSL,True,True,True,True,True,True,Two year,True,Electronic check,64.7,4746.05,2.13
6168-WFVVF,True,Female,1,False,False,3,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.3,235.5,2.31
6168-YBYNP,False,Male,0,False,False,59,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Electronic check,111.35,6519.75,3.66
6169-PGNCD,False,Female,0,False,False,57,True,False,DSL,True,True,True,True,True,False,Two year,True,Credit card (automatic),74.3,4166.35,2.44
6169-PPETC,False,Male,0,True,True,35,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),20.5,759.35,0.67
6171-ZTVYB,False,Male,0,True,False,43,True,True,DSL,True,True,False,True,False,False,Month-to-month,False,Bank transfer (automatic),66.25,2907.35,2.18
6172-FECYY,True,Male,0,True,True,49,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,False,Electronic check,84.5,4254.85,2.78
6173-GOLSU,False,Male,1,True,False,67,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Credit card (automatic),94.65,6079.0,3.11
6173-ITPWD,True,Male,0,True,False,47,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Bank transfer (automatic),83.35,4065.0,2.74
6174-NRBTZ,False,Male,0,False,False,46,False,,DSL,True,False,False,False,False,False,One year,True,Bank transfer (automatic),30.75,1489.3,1.01
6175-IRFIT,False,Male,0,False,False,5,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Mailed check,78.75,426.35,2.59
6176-YJWAS,False,Male,0,True,False,72,True,True,Fiber optic,True,True,True,False,True,False,Two year,True,Credit card (automatic),97.95,7114.25,3.22
6177-PEVRA,False,Female,0,False,False,48,True,False,DSL,True,True,False,False,False,False,Two year,False,Credit card (automatic),55.5,2627.35,1.82
6178-KFNHS,True,Female,0,False,True,12,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,78.3,909.25,2.57
6179-GJPSO,True,Female,1,False,False,43,True,False,Fiber optic,True,True,False,True,True,True,Month-to-month,True,Credit card (automatic),108.15,4600.7,3.55
6180-YBIQI,False,Male,0,False,False,5,False,,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,24.3,100.2,0.8
6181-AXXYF,False,Male,0,True,True,72,True,True,No,,,,,,,Two year,False,Credit card (automatic),24.75,1859.1,0.81
6184-DYUOB,False,Female,0,True,False,3,True,False,No,,,,,,,Month-to-month,True,Mailed check,19.6,55.25,0.64
6185-TASNN,False,Male,1,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,46.3,46.3,1.52
6188-UXBBR,False,Female,0,True,False,38,True,False,No,,,,,,,One year,True,Credit card (automatic),20.25,814.75,0.67
6194-HBGQN,False,Male,0,False,False,51,True,True,DSL,True,True,True,True,True,False,One year,True,Credit card (automatic),81.15,4126.2,2.67
6195-MELTI,False,Male,0,False,False,57,True,False,DSL,False,True,False,True,False,False,One year,True,Mailed check,54.65,3134.7,1.8
6196-HBOBZ,False,Male,0,True,False,65,True,True,Fiber optic,True,True,True,False,True,False,Two year,True,Electronic check,99.35,6347.55,3.26
6198-PNNSZ,False,Female,0,True,False,56,True,True,Fiber optic,True,True,True,False,True,True,One year,False,Bank transfer (automatic),109.8,6109.65,3.61
6198-RTPMF,False,Female,0,True,False,17,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,92.6,1579.7,3.04
6198-ZFIOJ,False,Female,0,False,False,5,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,75.6,402.5,2.48
6199-IPCAO,False,Female,0,True,True,29,True,True,No,,,,,,,Two year,False,Mailed check,26.1,692.55,0.86
6199-IWKGC,False,Female,1,True,False,46,True,True,Fiber optic,False,False,False,True,True,True,One year,False,Electronic check,100.25,4753.85,3.29
6202-DYYFX,False,Female,0,False,False,22,True,True,Fiber optic,False,False,False,False,False,False,One year,True,Credit card (automatic),76.0,1783.6,2.5
6202-JVYEU,False,Male,0,False,False,9,True,False,No,,,,,,,One year,True,Electronic check,19.9,164.6,0.65
6203-HBZPA,False,Male,0,False,False,52,False,,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),63.9,3334.95,2.1
6204-IEUXJ,True,Female,0,False,False,3,True,False,Fiber optic,False,False,True,True,False,False,Month-to-month,False,Credit card (automatic),80.1,217.55,2.63
6207-WIOLX,True,Female,0,True,True,25,False,,DSL,True,True,True,False,True,True,Month-to-month,True,Credit card (automatic),58.6,1502.65,1.93
6210-KBBPI,True,Male,1,False,False,9,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Credit card (automatic),99.45,919.4,3.27
6211-WHMYA,False,Female,1,False,False,64,False,,DSL,False,True,False,True,True,False,Month-to-month,True,Electronic check,43.85,2751.0,1.44
